,Token_ID,Token,Lemma,POS,POS_TAG,Dependency_Head,Dependency_Label,idx_sent,Negation_cue,next,prev,HECT,HECA
55660,14,walked,walk,VERB,VBD,11,advcl,3075,O,we,together,0,0
55661,15,together,together,ADV,RB,15,advmod,3075,O,walked,across,0,0
55662,16,across,across,ADP,IN,15,prep,3075,O,together,the,0,0
55663,17,the,the,DET,DT,19,det,3075,O,across,moor,0,0
55664,18,moor,moor,NOUN,NN,17,pobj,3075,O,the,.,0,0
55665,19,.,.,PUNCT,.,11,punct,3075,O,moor,"""",0,0
55666,0,"""","""",PUNCT,``,7,punct,3076,O,.,What,0,0
55667,1,What,what,PRON,WP,4,det,3076,O,"""",a,0,0
55668,2,a,a,DET,DT,4,det,3076,O,What,nerve,0,0
55669,3,nerve,nerve,NOUN,NN,7,dobj,3076,O,a,the,0,0
55670,4,the,the,DET,DT,6,det,3076,O,nerve,fellow,0,0
55671,5,fellow,fellow,NOUN,NN,7,nsubj,3076,O,the,has,0,0
55672,6,has,have,VERB,VBZ,0,ROOT,3076,O,fellow,!,0,0
55673,7,!,!,PUNCT,.,7,punct,3076,O,has,How,0,0
55674,0,How,how,SCONJ,WRB,3,advmod,3077,O,!,he,0,0
55675,1,he,he,PRON,PRP,3,nsubj,3077,O,How,pulled,0,0
55676,2,pulled,pull,VERB,VBD,0,ROOT,3077,O,he,himself,0,0
55677,3,himself,himself,PRON,PRP,3,dobj,3077,O,pulled,together,0,0
55678,4,together,together,ADV,RB,3,advmod,3077,O,himself,in,0,0
55679,5,in,in,ADP,IN,3,prep,3077,O,together,the,0,0
55680,6,the,the,DET,DT,8,det,3077,O,in,face,0,0
55681,7,face,face,NOUN,NN,6,pobj,3077,O,the,of,0,0
55682,8,of,of,ADP,IN,8,prep,3077,O,face,what,0,0
55683,9,what,what,PRON,WP,13,nsubj,3077,O,of,must,0,0
55684,10,must,must,AUX,MD,13,aux,3077,O,what,have,0,0
55685,11,have,have,AUX,VB,13,aux,3077,O,must,been,0,0
55686,12,been,be,AUX,VBN,9,pcomp,3077,O,have,a,0,0
55687,13,a,a,DET,DT,16,det,3077,O,been,paralyzing,0,0
55688,14,paralyzing,paralyzing,NOUN,NN,16,compound,3077,O,a,shock,0,0
55689,15,shock,shock,NOUN,NN,13,attr,3077,O,paralyzing,when,0,0
55690,16,when,when,SCONJ,WRB,19,advmod,3077,O,shock,he,0,0
55691,17,he,he,PRON,PRP,19,nsubj,3077,O,when,found,0,0
55692,18,found,find,VERB,VBD,13,advcl,3077,O,he,that,0,0
55693,19,that,that,SCONJ,IN,25,mark,3077,O,found,the,0,0
55694,20,the,the,DET,DT,23,det,3077,O,that,wrong,0,0
55695,21,wrong,wrong,ADJ,JJ,23,amod,3077,O,the,man,0,0
55696,22,man,man,NOUN,NN,25,nsubj,3077,O,wrong,had,0,0
55697,23,had,have,AUX,VBD,25,aux,3077,O,man,fallen,0,0
55698,24,fallen,fall,VERB,VBN,19,ccomp,3077,O,had,a,0,0
55699,25,a,a,DET,DT,27,det,3077,O,fallen,victim,0,0
55700,26,victim,victim,NOUN,NN,25,dobj,3077,O,a,to,0,0
55701,27,to,to,ADP,IN,25,prep,3077,O,victim,his,0,0
55702,28,his,his,PRON,PRP$,30,poss,3077,O,to,plot,0,0
55703,29,plot,plot,NOUN,NN,28,pobj,3077,O,his,.,0,0
55704,30,.,.,PUNCT,.,3,punct,3077,O,plot,I,0,0
55705,0,I,I,PRON,PRP,2,nsubj,3078,O,.,told,0,0
55706,1,told,tell,VERB,VBD,0,ROOT,3078,O,I,you,0,0
55707,2,you,you,PRON,PRP,2,dobj,3078,O,told,in,0,0
55708,3,in,in,ADP,IN,2,prep,3078,O,you,London,0,0
55709,4,London,London,PROPN,NNP,4,pobj,3078,O,in,",",0,0
55710,5,",",",",PUNCT,",",5,punct,3078,O,London,Watson,0,0
55711,6,Watson,Watson,PROPN,NNP,5,conj,3078,O,",",",",0,0
55712,7,",",",",PUNCT,",",2,punct,3078,O,Watson,and,0,0
55713,8,and,and,CCONJ,CC,2,cc,3078,O,",",I,0,0
55714,9,I,I,PRON,PRP,11,nsubj,3078,O,and,tell,0,0
55715,10,tell,tell,VERB,VBP,2,conj,3078,O,I,you,0,0
55716,11,you,you,PRON,PRP,11,dobj,3078,O,tell,now,0,0
55717,12,now,now,ADV,RB,11,advmod,3078,O,you,again,0,0
55718,13,again,again,ADV,RB,11,advmod,3078,O,now,",",0,0
55719,14,",",",",PUNCT,",",11,punct,3078,O,again,that,0,0
55720,15,that,that,SCONJ,IN,20,mark,3078,O,",",we,0,0
55721,16,we,we,PRON,PRP,20,nsubj,3078,O,that,have,0,0
55722,17,have,have,AUX,VBP,20,aux,3078,O,we,never,0,0
55723,18,never,never,ADV,RB,20,neg,3078,B-NEG,have,had,1,0
55724,19,had,have,VERB,VBN,11,ccomp,3078,O,never,a,0,0
55725,20,a,a,DET,DT,22,det,3078,O,had,foeman,0,0
55726,21,foeman,foeman,NOUN,NN,24,nsubj,3078,O,a,more,0,0
55727,22,more,more,ADV,RBR,24,advmod,3078,O,foeman,worthy,0,0
55728,23,worthy,worthy,ADJ,JJ,20,ccomp,3078,O,more,of,0,0
55729,24,of,of,ADP,IN,24,prep,3078,O,worthy,our,0,0
55730,25,our,our,PRON,PRP$,27,poss,3078,O,of,steel,0,0
55731,26,steel,steel,NOUN,NN,25,pobj,3078,O,our,.,0,0
55732,27,.,.,PUNCT,.,11,punct,3078,O,steel,"""",0,0
55733,28,"""","""",PUNCT,'',11,punct,3078,O,.,"""",0,0
55734,0,"""","""",PUNCT,``,3,punct,3079,O,"""",I,0,0
55735,1,I,I,PRON,PRP,3,nsubj,3079,O,"""",am,0,0
55736,2,am,be,AUX,VBP,0,ROOT,3079,O,I,sorry,0,0
55737,3,sorry,sorry,ADJ,JJ,3,acomp,3079,O,am,that,0,0
55738,4,that,that,SCONJ,IN,8,mark,3079,O,sorry,he,0,0
55739,5,he,he,PRON,PRP,8,nsubj,3079,O,that,has,0,0
55740,6,has,have,AUX,VBZ,8,aux,3079,O,he,seen,0,0
55741,7,seen,see,VERB,VBN,4,ccomp,3079,O,has,you,0,0
55742,8,you,you,PRON,PRP,8,dobj,3079,O,seen,.,0,0
55743,9,.,.,PUNCT,.,3,punct,3079,O,you,"""",0,0
55744,10,"""","""",PUNCT,'',3,punct,3079,O,.,"""",0,0
55745,0,"""","""",PUNCT,``,4,punct,3080,O,"""",And,0,0
55746,1,And,and,CCONJ,CC,4,cc,3080,O,"""",so,0,0
55747,2,so,so,ADV,RB,4,advmod,3080,O,And,was,0,0
55748,3,was,be,AUX,VBD,0,ROOT,3080,O,so,I,0,0
55749,4,I,I,PRON,PRP,4,nsubj,3080,O,was,at,0,0
55750,5,at,at,ADP,IN,4,prep,3080,O,I,first,0,0
55751,6,first,first,ADV,RB,6,pcomp,3080,O,at,.,0,0
55752,7,.,.,PUNCT,.,4,punct,3080,O,first,But,0,0
55753,0,But,but,CCONJ,CC,3,cc,3081,O,.,there,0,0
55754,1,there,there,PRON,EX,3,expl,3081,O,But,was,0,0
55755,2,was,be,VERB,VBD,0,ROOT,3081,O,there,no,0,0
55756,3,no,no,DET,DT,5,det,3081,B-NEG,was,getting,1,0
55757,4,getting,get,VERB,VBG,3,attr,3081,O,no,out,0,0
55758,5,out,out,ADP,IN,5,prep,3081,O,getting,of,0,0
55759,6,of,of,ADP,IN,6,prep,3081,O,out,it,0,0
55760,7,it,it,PRON,PRP,7,pobj,3081,O,of,.,0,0
55761,8,.,.,PUNCT,.,3,punct,3081,O,it,"""",0,0
55762,9,"""","""",PUNCT,'',3,punct,3081,O,.,"""",0,0
55763,0,"""","""",PUNCT,``,6,punct,3082,O,"""",What,0,0
55764,1,What,what,DET,WDT,3,det,3082,O,"""",effect,0,0
55765,2,effect,effect,NOUN,NN,6,dobj,3082,O,What,do,0,0
55766,3,do,do,AUX,VBP,6,aux,3082,O,effect,you,0,0
55767,4,you,you,PRON,PRP,6,nsubj,3082,O,do,think,0,0
55768,5,think,think,VERB,VB,0,ROOT,3082,O,you,it,0,0
55769,6,it,it,PRON,PRP,9,nsubj,3082,O,think,will,0,0
55770,7,will,will,AUX,MD,9,aux,3082,O,it,have,0,0
55771,8,have,have,VERB,VB,6,ccomp,3082,O,will,upon,0,0
55772,9,upon,upon,SCONJ,IN,9,prep,3082,O,have,his,0,0
55773,10,his,his,PRON,PRP$,12,poss,3082,O,upon,plans,0,0
55774,11,plans,plan,NOUN,NNS,10,pobj,3082,O,his,now,0,0
55775,12,now,now,ADV,RB,9,advmod,3082,O,plans,that,0,0
55776,13,that,that,SCONJ,IN,16,mark,3082,O,now,he,0,0
55777,14,he,he,PRON,PRP,16,nsubj,3082,O,that,knows,0,0
55778,15,knows,know,VERB,VBZ,9,ccomp,3082,O,he,you,0,0
55779,16,you,you,PRON,PRP,18,nsubj,3082,O,knows,are,0,0
55780,17,are,be,AUX,VBP,16,ccomp,3082,O,you,here,0,0
55781,18,here,here,ADV,RB,18,advmod,3082,O,are,?,0,0
55782,19,?,?,PUNCT,.,6,punct,3082,O,here,"""",0,0
55783,20,"""","""",PUNCT,'',6,punct,3082,O,?,"""",0,0
55784,0,"""","""",PUNCT,``,4,punct,3083,O,"""",It,0,0
55785,1,It,it,PRON,PRP,4,nsubj,3083,O,"""",may,0,0
55786,2,may,may,AUX,MD,4,aux,3083,O,It,cause,0,0
55787,3,cause,cause,VERB,VB,0,ROOT,3083,O,may,him,0,0
55788,4,him,he,PRON,PRP,7,nsubj,3083,O,cause,to,0,0
55789,5,to,to,PART,TO,7,aux,3083,O,him,be,0,0
55790,6,be,be,AUX,VB,4,ccomp,3083,O,to,more,0,0
55791,7,more,more,ADV,RBR,9,advmod,3083,O,be,cautious,0,0
55792,8,cautious,cautious,ADJ,JJ,7,acomp,3083,O,more,",",0,0
55793,9,",",",",PUNCT,",",4,punct,3083,O,cautious,or,0,0
55794,10,or,or,CCONJ,CC,4,cc,3083,O,",",it,0,0
55795,11,it,it,PRON,PRP,14,nsubj,3083,O,or,may,0,0
55796,12,may,may,AUX,MD,14,aux,3083,O,it,drive,0,0
55797,13,drive,drive,VERB,VB,4,conj,3083,O,may,him,0,0
55798,14,him,he,PRON,PRP,14,dobj,3083,O,drive,to,0,0
55799,15,to,to,PART,TO,17,aux,3083,O,him,desperate,0,0
55800,16,desperate,desperate,VERB,VB,14,xcomp,3083,O,to,measures,0,0
55801,17,measures,measure,NOUN,NNS,17,dobj,3083,O,desperate,at,0,0
55802,18,at,at,ADP,IN,17,prep,3083,O,measures,once,0,0
55803,19,once,once,ADV,RB,19,pcomp,3083,O,at,.,0,0
55804,20,.,.,PUNCT,.,14,punct,3083,O,once,Like,0,0
55805,0,Like,like,ADP,IN,8,prep,3084,O,.,most,0,0
55806,1,most,most,ADV,RBS,3,advmod,3084,O,Like,clever,0,0
55807,2,clever,clever,ADJ,JJ,4,amod,3084,O,most,criminals,0,0
55808,3,criminals,criminal,NOUN,NNS,1,pobj,3084,O,clever,",",0,0
55809,4,",",",",PUNCT,",",8,punct,3084,O,criminals,he,0,0
55810,5,he,he,PRON,PRP,8,nsubj,3084,O,",",may,0,0
55811,6,may,may,AUX,MD,8,aux,3084,O,he,be,0,0
55812,7,be,be,AUX,VB,0,ROOT,3084,O,may,too,0,0
55813,8,too,too,ADV,RB,10,advmod,3084,O,be,confident,0,0
55814,9,confident,confident,ADJ,JJ,8,acomp,3084,O,too,in,0,0
55815,10,in,in,ADP,IN,10,prep,3084,O,confident,his,0,0
55816,11,his,his,PRON,PRP$,14,poss,3084,O,in,own,0,0
55817,12,own,own,ADJ,JJ,14,amod,3084,O,his,cleverness,0,0
55818,13,cleverness,cleverness,NOUN,NN,11,pobj,3084,O,own,and,0,0
55819,14,and,and,CCONJ,CC,8,cc,3084,O,cleverness,imagine,0,0
55820,15,imagine,imagine,VERB,VBP,8,conj,3084,O,and,that,0,0
55821,16,that,that,SCONJ,IN,21,mark,3084,O,imagine,he,0,0
55822,17,he,he,PRON,PRP,21,nsubj,3084,O,that,has,0,0
55823,18,has,have,AUX,VBZ,21,aux,3084,O,he,completely,0,0
55824,19,completely,completely,ADV,RB,21,advmod,3084,O,has,deceived,0,0
55825,20,deceived,deceive,VERB,VBN,16,ccomp,3084,O,completely,us,0,0
55826,21,us,we,PRON,PRP,21,dobj,3084,O,deceived,.,0,0
55827,22,.,.,PUNCT,.,8,punct,3084,O,us,"""",0,0
55828,23,"""","""",PUNCT,'',8,punct,3084,O,.,"""",0,0
55829,0,"""","""",PUNCT,``,6,punct,3085,O,"""",Why,0,0
55830,1,Why,why,SCONJ,WRB,6,advmod,3085,O,"""",should,0,0
55831,2,should,should,AUX,MD,6,aux,3085,O,Why,we,0,0
55832,3,we,we,PRON,PRP,6,nsubj,3085,O,should,not,0,0
55833,4,not,not,PART,RB,6,neg,3085,B-NEG,we,arrest,1,0
55834,5,arrest,arrest,VERB,VB,0,ROOT,3085,O,not,him,0,0
55835,6,him,he,PRON,PRP,6,dobj,3085,O,arrest,at,0,0
55836,7,at,at,ADP,IN,6,prep,3085,O,him,once,0,0
55837,8,once,once,ADV,RB,8,pcomp,3085,O,at,?,0,0
55838,9,?,?,PUNCT,.,6,punct,3085,O,once,"""",0,0
55839,10,"""","""",PUNCT,'',6,punct,3085,O,?,"""",0,0
55840,0,"""","""",PUNCT,``,8,punct,3086,O,"""",My,0,0
55841,1,My,my,PRON,PRP$,4,poss,3086,O,"""",dear,0,0
55842,2,dear,dear,ADJ,JJ,4,amod,3086,O,My,Watson,0,0
55843,3,Watson,Watson,PROPN,NNP,8,npadvmod,3086,O,dear,",",0,0
55844,4,",",",",PUNCT,",",8,punct,3086,O,Watson,you,0,0
55845,5,you,you,PRON,PRP,8,nsubjpass,3086,O,",",were,0,0
55846,6,were,be,AUX,VBD,8,auxpass,3086,O,you,born,0,0
55847,7,born,bear,VERB,VBN,0,ROOT,3086,O,were,to,0,0
55848,8,to,to,PART,TO,10,aux,3086,O,born,be,0,0
55849,9,be,be,AUX,VB,8,advcl,3086,O,to,a,0,0
55850,10,a,a,DET,DT,12,det,3086,O,be,man,0,0
55851,11,man,man,NOUN,NN,10,attr,3086,O,a,of,0,0
55852,12,of,of,ADP,IN,12,prep,3086,O,man,action,0,0
55853,13,action,action,NOUN,NN,13,pobj,3086,O,of,.,0,0
55854,14,.,.,PUNCT,.,8,punct,3086,O,action,Your,0,0
55855,0,Your,your,PRON,PRP$,2,poss,3087,O,.,instinct,0,0
55856,1,instinct,instinct,NOUN,NN,3,nsubj,3087,O,Your,is,0,0
55857,2,is,be,AUX,VBZ,0,ROOT,3087,O,instinct,always,0,0
55858,3,always,always,ADV,RB,3,advmod,3087,O,is,to,0,0
55859,4,to,to,PART,TO,6,aux,3087,O,always,do,0,0
55860,5,do,do,VERB,VB,3,xcomp,3087,O,to,something,0,0
55861,6,something,something,PRON,NN,6,dobj,3087,O,do,energetic,0,0
55862,7,energetic,energetic,ADJ,JJ,7,amod,3087,O,something,.,0,0
55863,8,.,.,PUNCT,.,3,punct,3087,O,energetic,But,0,0
55864,0,But,but,CCONJ,CC,11,cc,3088,O,.,supposing,0,0
55865,1,supposing,supposing,NOUN,NN,11,nsubj,3088,O,But,",",0,0
55866,2,",",",",PUNCT,",",11,punct,3088,O,supposing,for,0,0
55867,3,for,for,ADP,IN,11,prep,3088,O,",",argument,0,0
55868,4,argument,argument,NOUN,NN,7,poss,3088,O,for,'s,0,0
55869,5,'s,'s,PART,POS,5,case,3088,O,argument,sake,0,0
55870,6,sake,sake,NOUN,NN,4,pobj,3088,O,'s,",",0,0
55871,7,",",",",PUNCT,",",11,punct,3088,O,sake,that,0,0
55872,8,that,that,SCONJ,IN,11,mark,3088,O,",",we,0,0
55873,9,we,we,PRON,PRP,11,nsubj,3088,O,that,had,0,0
55874,10,had,have,VERB,VBD,0,ROOT,3088,O,we,him,0,0
55875,11,him,he,PRON,PRP,13,nsubj,3088,O,had,arrested,0,0
55876,12,arrested,arrest,VERB,VBN,11,ccomp,3088,O,him,tonight,0,0
55877,13,tonight,tonight,NOUN,NN,13,npadvmod,3088,O,arrested,",",0,0
55878,14,",",",",PUNCT,",",13,punct,3088,O,tonight,what,0,0
55879,15,what,what,PRON,WP,21,dobj,3088,O,",",on,0,0
55880,16,on,on,ADP,IN,16,prep,3088,O,what,earth,0,0
55881,17,earth,earth,NOUN,NN,17,pobj,3088,O,on,the,0,0
55882,18,the,the,PRON,DT,20,advmod,3088,O,earth,better,0,0
55883,19,better,well,ADV,RBR,21,advmod,3088,O,the,off,0,0
55884,20,off,off,ADP,RP,11,ccomp,3088,O,better,should,0,0
55885,21,should,should,AUX,MD,24,aux,3088,O,off,we,0,0
55886,22,we,we,PRON,PRP,24,nsubj,3088,O,should,be,0,0
55887,23,be,be,AUX,VB,11,ccomp,3088,O,we,for,0,0
55888,24,for,for,ADP,IN,24,prep,3088,O,be,that,0,0
55889,25,that,that,PRON,DT,25,pobj,3088,O,for,?,0,0
55890,26,?,?,PUNCT,.,24,punct,3088,O,that,We,0,0
55891,0,We,we,PRON,PRP,3,nsubj,3089,O,?,could,0,0
55892,1,could,could,AUX,MD,3,aux,3089,O,We,prove,0,0
55893,2,prove,prove,VERB,VB,0,ROOT,3089,O,could,nothing,0,0
55894,3,nothing,nothing,PRON,NN,3,dobj,3089,B-NEG,prove,against,1,1
55895,4,against,against,ADP,IN,3,prep,3089,O,nothing,him,0,0
55896,5,him,he,PRON,PRP,5,pobj,3089,O,against,.,0,0
55897,6,.,.,PUNCT,.,3,punct,3089,O,him,There,0,0
55898,0,There,there,PRON,EX,2,expl,3090,O,.,'s,0,0
55899,1,'s,be,VERB,VBZ,0,ROOT,3090,O,There,the,0,0
55900,2,the,the,DET,DT,5,det,3090,O,'s,devilish,0,0
55901,3,devilish,devilish,ADJ,JJ,5,amod,3090,O,the,cunning,0,0
55902,4,cunning,cunning,NOUN,NN,2,attr,3090,O,devilish,of,0,0
55903,5,of,of,ADP,IN,5,prep,3090,O,cunning,it,0,0
55904,6,it,it,PRON,PRP,6,pobj,3090,O,of,!,0,0
55905,7,!,!,PUNCT,.,2,punct,3090,O,it,If,0,0
55906,0,If,if,SCONJ,IN,4,mark,3091,O,!,he,0,0
55907,1,he,he,PRON,PRP,4,nsubj,3091,O,If,were,0,0
55908,2,were,be,AUX,VBD,4,aux,3091,O,he,acting,0,0
55909,3,acting,act,VERB,VBG,11,advcl,3091,O,were,through,0,0
55910,4,through,through,ADP,IN,4,prep,3091,O,acting,a,0,0
55911,5,a,a,DET,DT,8,det,3091,O,through,human,0,0
55912,6,human,human,ADJ,JJ,8,amod,3091,O,a,agent,0,0
55913,7,agent,agent,NOUN,NN,5,pobj,3091,O,human,we,0,0
55914,8,we,we,PRON,PRP,11,nsubj,3091,O,agent,could,0,0
55915,9,could,could,AUX,MD,11,aux,3091,O,we,get,0,0
55916,10,get,get,VERB,VB,0,ROOT,3091,O,could,some,0,0
55917,11,some,some,DET,DT,13,det,3091,O,get,evidence,0,0
55918,12,evidence,evidence,NOUN,NN,11,dobj,3091,O,some,",",0,0
55919,13,",",",",PUNCT,",",11,punct,3091,O,evidence,but,0,0
55920,14,but,but,CCONJ,CC,11,cc,3091,O,",",if,0,0
55921,15,if,if,SCONJ,IN,18,mark,3091,O,but,we,0,0
55922,16,we,we,PRON,PRP,18,nsubj,3091,O,if,were,0,0
55923,17,were,be,AUX,VBD,32,advcl,3091,O,we,to,0,0
55924,18,to,to,PART,TO,20,aux,3091,O,were,drag,0,0
55925,19,drag,drag,VERB,VB,18,xcomp,3091,O,to,this,0,0
55926,20,this,this,DET,DT,23,det,3091,O,drag,great,0,0
55927,21,great,great,ADJ,JJ,23,amod,3091,O,this,dog,0,0
55928,22,dog,dog,NOUN,NN,20,dobj,3091,O,great,to,0,0
55929,23,to,to,ADP,IN,20,prep,3091,O,dog,the,0,0
55930,24,the,the,DET,DT,26,det,3091,O,to,light,0,0
55931,25,light,light,NOUN,NN,24,pobj,3091,O,the,of,0,0
55932,26,of,of,ADP,IN,26,prep,3091,O,light,day,0,0
55933,27,day,day,NOUN,NN,27,pobj,3091,O,of,it,0,0
55934,28,it,it,PRON,PRP,32,nsubj,3091,O,day,would,0,0
55935,29,would,would,AUX,MD,32,aux,3091,O,it,not,0,0
55936,30,not,not,PART,RB,32,neg,3091,B-NEG,would,help,1,0
55937,31,help,help,VERB,VB,11,conj,3091,O,not,us,0,0
55938,32,us,we,PRON,PRP,32,dobj,3091,O,help,in,0,0
55939,33,in,in,ADP,IN,32,prep,3091,O,us,putting,0,0
55940,34,putting,put,VERB,VBG,34,pcomp,3091,O,in,a,0,0
55941,35,a,a,DET,DT,37,det,3091,O,putting,rope,0,0
55942,36,rope,rope,NOUN,NN,35,dobj,3091,O,a,round,0,0
55943,37,round,round,NOUN,NN,35,dobj,3091,O,rope,the,0,0
55944,38,the,the,DET,DT,40,det,3091,O,round,neck,0,0
55945,39,neck,neck,NOUN,NN,35,dobj,3091,O,the,of,0,0
55946,40,of,of,ADP,IN,40,prep,3091,O,neck,its,0,0
55947,41,its,its,PRON,PRP$,43,poss,3091,O,of,master,0,0
55948,42,master,master,NOUN,NN,41,pobj,3091,O,its,.,0,0
55949,43,.,.,PUNCT,.,32,punct,3091,O,master,"""",0,0
55950,44,"""","""",PUNCT,'',11,punct,3091,O,.,"""",0,0
55951,0,"""","""",PUNCT,``,4,punct,3092,O,"""",Surely,0,0
55952,1,Surely,surely,ADV,RB,4,advmod,3092,O,"""",we,0,0
55953,2,we,we,PRON,PRP,4,nsubj,3092,O,Surely,have,0,0
55954,3,have,have,VERB,VBP,0,ROOT,3092,O,we,a,0,0
55955,4,a,a,DET,DT,6,det,3092,O,have,case,0,0
55956,5,case,case,NOUN,NN,4,dobj,3092,O,a,.,0,0
55957,6,.,.,PUNCT,.,4,punct,3092,O,case,"""",0,0
55958,7,"""","""",PUNCT,'',4,punct,3092,O,.,"""",0,0
55959,0,"""","""",PUNCT,``,4,punct,3093,O,"""",Not,0,0
55960,1,Not,not,PART,RB,4,neg,3093,B-NEG,"""",a,1,0
55961,2,a,a,DET,DT,4,det,3093,O,Not,shadow,0,0
55962,3,shadow,shadow,NOUN,NN,0,ROOT,3093,O,a,of,0,0
55963,4,of,of,ADP,IN,4,prep,3093,O,shadow,one,0,0
55964,5,one,one,NUM,CD,5,pobj,3093,O,of,--,0,0
55965,6,--,--,PUNCT,:,4,punct,3093,O,one,only,0,0
55966,7,only,only,ADV,RB,9,advmod,3093,O,--,surmise,0,0
55967,8,surmise,surmise,ADV,RB,4,appos,3093,O,only,and,0,0
55968,9,and,and,CCONJ,CC,9,cc,3093,O,surmise,conjecture,0,0
55969,10,conjecture,conjecture,NOUN,NN,9,conj,3093,O,and,.,0,0
55970,11,.,.,PUNCT,.,4,punct,3093,O,conjecture,We,0,0
55971,0,We,we,PRON,PRP,4,nsubjpass,3094,O,.,should,0,0
55972,1,should,should,AUX,MD,4,aux,3094,O,We,be,0,0
55973,2,be,be,AUX,VB,4,auxpass,3094,O,should,laughed,0,0
55974,3,laughed,laugh,VERB,VBN,0,ROOT,3094,O,be,out,0,0
55975,4,out,out,ADP,IN,4,prep,3094,O,laughed,of,0,0
55976,5,of,of,ADP,IN,5,prep,3094,O,out,court,0,0
55977,6,court,court,NOUN,NN,6,pobj,3094,O,of,if,0,0
55978,7,if,if,SCONJ,IN,10,mark,3094,O,court,we,0,0
55979,8,we,we,PRON,PRP,10,nsubj,3094,O,if,came,0,0
55980,9,came,come,VERB,VBD,4,advcl,3094,O,we,with,0,0
55981,10,with,with,ADP,IN,10,prep,3094,O,came,such,0,0
55982,11,such,such,DET,PDT,14,predet,3094,O,with,a,0,0
55983,12,a,a,DET,DT,14,det,3094,O,such,story,0,0
55984,13,story,story,NOUN,NN,11,pobj,3094,O,a,and,0,0
55985,14,and,and,CCONJ,CC,14,cc,3094,O,story,such,0,0
55986,15,such,such,ADJ,JJ,17,amod,3094,O,and,evidence,0,0
55987,16,evidence,evidence,NOUN,NN,14,conj,3094,O,such,.,0,0
55988,17,.,.,PUNCT,.,4,punct,3094,O,evidence,"""",0,0
55989,18,"""","""",PUNCT,'',4,punct,3094,O,.,"""",0,0
55990,0,"""","""",PUNCT,``,3,punct,3095,O,"""",There,0,0
55991,1,There,there,PRON,EX,3,expl,3095,O,"""",is,0,0
55992,2,is,be,VERB,VBZ,0,ROOT,3095,O,There,Sir,0,0
55993,3,Sir,Sir,PROPN,NNP,5,compound,3095,O,is,Charles,0,0
55994,4,Charles,Charles,PROPN,NNP,7,poss,3095,O,Sir,'s,0,0
55995,5,'s,'s,PART,POS,5,case,3095,O,Charles,death,0,0
55996,6,death,death,NOUN,NN,3,attr,3095,O,'s,.,0,0
55997,7,.,.,PUNCT,.,3,punct,3095,O,death,"""",0,0
55998,8,"""","""",PUNCT,'',3,punct,3095,O,.,"""",0,0
55999,0,"""","""",PUNCT,``,2,punct,3096,O,"""",Found,0,0
56000,1,Found,find,VERB,VBD,0,ROOT,3096,O,"""",dead,0,0
56001,2,dead,dead,ADJ,JJ,2,oprd,3096,O,Found,without,0,0
56002,3,without,without,ADP,IN,2,prep,3096,B-NEG,dead,a,1,0
56003,4,a,a,DET,DT,6,det,3096,O,without,mark,0,0
56004,5,mark,mark,NOUN,NN,4,pobj,3096,O,a,upon,0,0
56005,6,upon,upon,SCONJ,IN,6,prep,3096,O,mark,him,0,0
56006,7,him,he,PRON,PRP,7,pobj,3096,O,upon,.,0,0
56007,8,.,.,PUNCT,.,2,punct,3096,O,him,You,0,0
56008,0,You,you,PRON,PRP,4,nsubj,3097,O,.,and,0,0
56009,1,and,and,CCONJ,CC,1,cc,3097,O,You,I,0,0
56010,2,I,I,PRON,PRP,1,conj,3097,O,and,know,0,0
56011,3,know,know,VERB,VBP,0,ROOT,3097,O,I,that,0,0
56012,4,that,that,SCONJ,IN,7,mark,3097,O,know,he,0,0
56013,5,he,he,PRON,PRP,7,nsubj,3097,O,that,died,0,0
56014,6,died,die,VERB,VBD,4,ccomp,3097,O,he,of,0,0
56015,7,of,of,ADP,IN,7,prep,3097,O,died,sheer,0,0
56016,8,sheer,sheer,ADJ,JJ,10,amod,3097,O,of,fright,0,0
56017,9,fright,fright,NOUN,NN,8,pobj,3097,O,sheer,",",0,0
56018,10,",",",",PUNCT,",",4,punct,3097,O,fright,and,0,0
56019,11,and,and,CCONJ,CC,4,cc,3097,O,",",we,0,0
56020,12,we,we,PRON,PRP,14,nsubj,3097,O,and,know,0,0
56021,13,know,know,VERB,VBP,4,conj,3097,O,we,also,0,0
56022,14,also,also,ADV,RB,17,advmod,3097,O,know,what,0,0
56023,15,what,what,PRON,WP,17,nsubj,3097,O,also,frightened,0,0
56024,16,frightened,frighten,VERB,VBD,14,ccomp,3097,O,what,him,0,0
56025,17,him,he,PRON,PRP,17,dobj,3097,O,frightened,",",0,0
56026,18,",",",",PUNCT,",",17,punct,3097,O,him,but,0,0
56027,19,but,but,CCONJ,CC,17,cc,3097,O,",",how,0,0
56028,20,how,how,SCONJ,WRB,22,advmod,3097,O,but,are,0,0
56029,21,are,be,AUX,VBP,14,conj,3097,O,how,we,0,0
56030,22,we,we,PRON,PRP,22,nsubj,3097,O,are,to,0,0
56031,23,to,to,PART,TO,25,aux,3097,O,we,get,0,0
56032,24,get,get,VERB,VB,22,xcomp,3097,O,to,twelve,0,0
56033,25,twelve,twelve,NUM,CD,28,nummod,3097,O,get,stolid,0,0
56034,26,stolid,stolid,ADJ,JJ,28,amod,3097,O,twelve,jurymen,0,0
56035,27,jurymen,juryman,NOUN,NNS,30,nsubj,3097,O,stolid,to,0,0
